IL,XL,K,X,Y,Z
80,860,0,459213.637,7326355.916,2763.627
80,860,1,459213.585,7326358.091,2774.101
80,860,2,459213.528,7326360.379,2785.107
80,860,3,459213.498,7326361.698,2791.468
80,860,4,459213.484,7326362.351,2794.618
80,860,5,459213.473,7326362.811,2796.837
80,860,6,459213.459,7326363.416,2799.751
80,860,7,459213.440,7326364.166,2803.360
80,860,8,459213.431,7326364.540,2805.164
80,860,9,459213.402,7326365.579,2810.147
80,860,10,459213.359,7326367.133,2817.610
80,860,11,459213.345,7326367.718,2820.428
80,860,12,459213.321,7326368.846,2825.872
80,860,13,459213.272,7326370.964,2836.085
80,860,14,459213.223,7326373.085,2846.308
80,860,15,459213.175,7326375.081,2855.916
80,860,16,459213.146,7326376.221,2861.405
80,860,17,459213.138,7326376.620,2863.330
80,860,18,459213.134,7326376.812,2864.259
80,860,19,459213.079,7326378.066,2870.193
80,860,20,459212.965,7326381.404,2886.119
80,860,21,459212.858,7326385.389,2905.268
80,870,0,459253.284,7326440.246,2775.309
80,870,1,459253.125,7326442.608,2785.579
80,870,2,459252.955,7326445.104,2796.420
80,870,3,459252.859,7326446.530,2802.623
80,870,4,459252.814,7326447.227,2805.662
80,870,5,459252.781,7326447.716,2807.789
80,870,6,459252.737,7326448.363,2810.597
80,870,7,459252.682,7326449.166,2814.085
80,870,8,459252.654,7326449.567,2815.830
80,870,9,459252.575,7326450.683,2820.657
80,870,10,459252.455,7326452.362,2827.923
80,870,11,459252.412,7326452.995,2830.672
80,870,12,459252.331,7326454.228,2836.043
80,870,13,459252.175,7326456.558,2846.172
80,870,14,459252.019,7326458.891,2856.314
80,870,15,459251.870,7326461.088,2865.855
80,870,16,459251.784,7326462.342,2871.299
80,870,17,459251.756,7326462.776,2873.187
80,870,18,459251.742,7326462.984,2874.095
80,870,19,459251.628,7326464.342,2879.882
80,870,20,459251.352,7326467.949,2895.400
80,870,21,459251.050,7326472.279,2914.166
80,880,0,459293.695,7326523.802,2784.166
80,880,1,459293.446,7326526.413,2794.493
80,880,2,459293.180,7326529.187,2805.454
80,880,3,459293.031,7326530.753,2811.655
80,880,4,459292.960,7326531.510,2814.654
80,880,5,459292.910,7326532.037,2816.737
80,880,6,459292.843,7326532.736,2819.502
80,880,7,459292.760,7326533.608,2822.947
80,880,8,459292.718,7326534.044,2824.670
80,880,9,459292.598,7326535.255,2829.442
80,880,10,459292.418,7326537.089,2836.666
80,880,11,459292.352,7326537.782,2839.406
80,880,12,459292.223,7326539.150,2844.822
80,880,13,459291.977,7326541.741,2855.078
80,880,14,459291.731,7326544.333,2865.337
80,880,15,459291.498,7326546.773,2874.992
80,880,16,459291.365,7326548.165,2880.497
80,880,17,459291.321,7326548.639,2882.380
80,880,18,459291.299,7326548.867,2883.282
80,880,19,459291.139,7326550.346,2889.033
80,880,20,459290.739,7326554.271,2904.430
80,880,21,459290.281,7326559.013,2923.172
80,890,0,459336.194,7326606.787,2794.741
80,890,1,459335.829,7326609.712,2805.124
80,890,2,459335.436,7326612.839,2816.213
80,890,3,459335.220,7326614.582,2822.407
80,890,4,459335.118,7326615.406,2825.346
80,890,5,459335.048,7326615.975,2827.371
80,890,6,459334.953,7326616.734,2830.073
80,890,7,459334.835,7326617.685,2833.451
80,890,8,459334.775,7326618.160,2835.140
80,890,9,459334.608,7326619.482,2839.823
80,890,10,459334.354,7326621.492,2846.945
80,890,11,459334.259,7326622.254,2849.652
80,890,12,459334.071,7326623.776,2855.075
80,890,13,459333.712,7326626.678,2865.399
80,890,14,459333.352,7326629.585,2875.740
80,890,15,459333.010,7326632.334,2885.507
80,890,16,459332.814,7326633.903,2891.084
80,890,17,459332.749,7326634.432,2892.969
80,890,18,459332.718,7326634.685,2893.870
80,890,19,459332.498,7326636.331,2899.619
80,890,20,459331.933,7326640.702,2915.010
80,890,21,459331.265,7326646.025,2933.885
80,900,0,459383.066,7326686.533,2803.028
80,900,1,459382.448,7326689.986,2813.540
80,900,2,459381.783,7326693.700,2824.842
80,900,3,459381.417,7326695.751,2831.100
80,900,4,459381.248,7326696.705,2834.020
80,900,5,459381.131,7326697.360,2836.020
80,900,6,459380.974,7326698.238,2838.701
80,900,7,459380.777,7326699.340,2842.063
80,900,8,459380.679,7326699.891,2843.745
80,900,9,459380.402,7326701.426,2848.411
80,900,10,459379.980,7326703.771,2855.540
80,900,11,459379.821,7326704.661,2858.253
80,900,12,459379.501,7326706.462,2863.764
80,900,13,459378.888,7326709.912,2874.308
80,900,14,459378.270,7326713.381,2884.908
80,900,15,459377.682,7326716.678,2894.974
80,900,16,459377.344,7326718.566,2900.736
80,900,17,459377.232,7326719.198,2902.668
80,900,18,459377.178,7326719.499,2903.589
80,900,19,459376.810,7326721.471,2909.489
80,900,20,459375.852,7326726.706,2925.296
80,900,21,459374.697,7326733.119,2944.805
80,910,0,459434.909,7326762.230,2806.647
80,910,1,459433.761,7326766.934,2817.394
80,910,2,459432.520,7326772.026,2829.024
80,910,3,459431.837,7326774.835,2835.447
80,910,4,459431.523,7326776.134,2838.422
80,910,5,459431.307,7326777.022,2840.452
80,910,6,459431.016,7326778.217,2843.185
80,910,7,459430.650,7326779.720,2846.620
80,910,8,459430.467,7326780.471,2848.337
80,910,9,459429.955,7326782.563,2853.108
80,910,10,459429.172,7326785.768,2860.420
80,910,11,459428.875,7326786.988,2863.207
80,910,12,459428.270,7326789.494,2868.940
80,910,13,459427.106,7326794.314,2879.961
80,910,14,459425.932,7326799.181,2891.086
80,910,15,459424.809,7326803.829,2901.702
80,910,16,459424.165,7326806.499,2907.800
80,910,17,459423.950,7326807.393,2909.844
80,910,18,459423.847,7326807.819,2910.817
80,910,19,459423.164,7326810.569,2917.030
80,910,20,459421.359,7326817.931,2933.739
80,910,21,459419.151,7326827.055,2954.534
