IL,XL,X,Y,Z
0.0,906.1,458130.64,7327783.28,3053.846
0.0,908.7,458142.29,7327802.32,3052.597
0.0,911.2,458153.92,7327821.37,3051.892
0.0,913.8,458165.55,7327840.43,3051.718
0.0,916.4,458177.18,7327859.50,3051.960
0.0,919.0,458188.79,7327878.59,3052.498
0.0,921.6,458200.41,7327897.68,3053.209
0.0,924.1,458212.03,7327916.79,3053.941
0.0,926.7,458223.65,7327935.90,3054.522
0.0,929.3,458235.27,7327954.99,3054.777
0.0,931.9,458246.90,7327974.07,3054.543
0.0,934.5,458258.54,7327993.12,3053.776
0.0,937.0,458270.18,7328012.16,3052.493
0.0,939.6,458281.82,7328031.16,3050.712
0.0,942.2,458293.46,7328050.14,3048.453
0.0,944.8,458305.11,7328069.11,3045.742
0.0,947.4,458316.76,7328088.08,3042.610
0.0,950.0,458328.42,7328107.07,3039.085
0.0,952.5,458340.09,7328126.07,3035.223
0.0,955.1,458351.75,7328145.08,3031.183
0.0,957.7,458363.38,7328164.05,3027.156
0.0,960.3,458374.96,7328182.95,3023.330
0.0,962.9,458386.49,7328201.78,3019.873
0.0,965.4,458398.03,7328220.67,3016.900
0.0,968.0,458409.67,7328239.73,3014.511
0.0,970.6,458421.48,7328259.11,3012.811
0.0,973.2,458433.42,7328278.75,3011.863
0.0,975.8,458445.24,7328298.21,3011.662
0.0,978.3,458456.64,7328317.05,3012.191
0.0,980.9,458467.34,7328334.79,3013.430
0.0,983.5,458477.61,7328351.84,3015.221
0.0,986.1,458488.47,7328369.88,3017.203
0.0,988.7,458501.01,7328390.63,3018.998
0.0,991.3,458516.29,7328415.82,3020.239
0.0,993.8,458534.88,7328446.34,3020.757
0.0,996.4,458556.79,7328482.24,3020.593
0.0,999.0,458582.02,7328523.49,3019.797
0.0,1001.6,458610.54,7328570.05,3018.440
0.0,1004.2,458641.71,7328620.88,3016.905
0.0,1006.7,458674.46,7328674.27,3015.810
0.0,1009.3,458707.70,7328728.46,3015.775
0.0,1011.9,458740.44,7328781.88,3017.354
0.0,1014.5,458772.53,7328834.26,3020.475
0.0,1017.1,458804.26,7328886.07,3024.736
0.0,1019.7,458835.91,7328937.78,3029.733
0.0,1022.2,458867.74,7328989.79,3035.056
0.0,1024.8,458899.76,7329042.10,3040.288
0.0,1027.4,458931.89,7329094.57,3045.003
0.0,1030.0,458964.04,7329147.05,3048.777
0.0,1032.6,458996.16,7329199.42,3051.295
0.0,1035.1,459028.23,7329251.68,3052.697
0.0,1037.7,459060.27,7329303.86,3053.237
0.0,1040.3,459092.30,7329355.99,3053.169
0.0,1042.9,459124.34,7329408.10,3052.728
0.0,1045.5,459156.40,7329460.23,3052.092
0.0,1048.0,459188.52,7329512.43,3051.427
0.0,1050.6,459220.71,7329564.75,3050.902
0.0,1053.2,459252.97,7329617.15,3050.607
0.0,1055.8,459285.19,7329669.47,3050.489
0.0,1058.4,459317.27,7329721.52,3050.473
0.0,1061.0,459349.10,7329773.13,3050.489
0.0,1063.5,459380.79,7329824.45,3050.495
0.0,1066.1,459412.72,7329876.14,3050.493
0.0,1068.7,459445.33,7329928.88,3050.487
0.0,1071.3,459479.00,7329983.37,3050.482
0.0,1073.9,459513.97,7330039.92,3050.481
0.0,1076.4,459550.23,7330098.55,3050.482
0.0,1079.0,459587.80,7330159.24,3050.483
0.0,1081.6,459626.65,7330221.94,3050.485
0.0,1084.2,459666.55,7330286.26,3050.485
0.0,1086.8,459707.10,7330351.54,3050.485
0.0,1089.3,459747.90,7330417.11,3050.484
0.0,1091.9,459788.57,7330482.37,3050.484
0.0,1094.5,459829.05,7330547.18,3050.484
0.0,1097.1,459869.41,7330611.69,3050.484
0.0,1099.7,459909.72,7330676.03,3050.484
0.0,1102.3,459950.08,7330740.34,3050.484
0.0,1104.8,459990.56,7330804.76,3050.484
0.0,1107.4,460031.24,7330869.41,3050.484
0.0,1110.0,460072.20,7330934.43,3050.484
3.2,0.0,453229.95,7319982.46,3031.470
3.2,2.6,453272.66,7320048.27,3044.669
3.2,5.2,453315.81,7320113.37,3056.895
3.2,7.7,453359.35,7320177.85,3068.382
3.2,10.3,453403.24,7320241.80,3079.361
3.2,12.9,453447.43,7320305.31,3090.063
3.2,15.5,453491.87,7320368.47,3100.720
3.2,18.1,453536.53,7320431.37,3111.563
3.2,20.7,453581.34,7320494.09,3122.823
3.2,23.2,453626.28,7320556.73,3134.565
3.2,25.8,453671.28,7320619.41,3146.538
3.2,28.4,453716.29,7320682.24,3158.454
3.2,31.0,453761.26,7320745.33,3170.025
3.2,33.6,453806.16,7320808.72,3180.992
3.2,36.1,453850.98,7320872.34,3191.136
3.2,38.7,453895.72,7320936.14,3200.242
3.2,41.3,453940.38,7321000.04,3208.113
3.2,43.9,453984.88,7321063.95,3215.040
3.2,46.5,454029.12,7321127.73,3221.791
3.2,49.0,454072.98,7321191.23,3229.155
3.2,51.6,454116.35,7321254.35,3237.877
3.2,54.2,454159.24,7321317.08,3248.102
3.2,56.8,454201.75,7321379.56,3259.549
3.2,59.4,454243.97,7321441.91,3271.930
3.2,62.0,454286.01,7321504.23,3284.920
3.2,64.5,454327.89,7321566.54,3297.894
3.2,67.1,454369.66,7321628.81,3310.076
3.2,69.7,454411.31,7321691.03,3320.688
3.2,72.3,454452.91,7321753.19,3329.109
3.2,74.9,454494.71,7321815.60,3335.601
3.2,77.4,454537.07,7321878.61,3340.738
3.2,80.0,454580.32,7321942.61,3345.098
3.2,82.6,454624.51,7322007.58,3349.138
3.2,85.2,454668.55,7322072.00,3352.860
3.2,87.8,454711.11,7322133.99,3356.155
3.2,90.3,454750.82,7322191.66,3358.912
3.2,92.9,454786.68,7322243.63,3361.034
3.2,95.5,454818.64,7322289.89,3362.461
3.2,98.1,454846.79,7322330.62,3363.137
3.2,100.7,454871.22,7322366.03,3363.006
3.2,103.3,454892.29,7322396.66,3362.048
3.2,105.8,454910.83,7322423.71,3360.314
3.2,108.4,454927.73,7322448.43,3357.859
3.2,111.0,454943.88,7322472.08,3354.745
3.2,113.6,454959.62,7322495.18,3351.144
3.2,116.2,454974.61,7322517.32,3347.384
3.2,118.7,454988.46,7322538.02,3343.802
3.2,121.3,455000.79,7322556.82,3340.728
3.2,123.9,455011.70,7322573.83,3338.316
3.2,126.5,455021.73,7322589.75,3336.549
3.2,129.1,455031.43,7322605.28,3335.405
3.2,131.7,455041.35,7322621.10,3334.858
3.2,134.2,455051.60,7322637.37,3334.859
3.2,136.8,455062.05,7322653.92,3335.342
3.2,139.4,455072.56,7322670.57,3336.241
3.2,142.0,455082.99,7322687.15,3337.482
3.2,144.6,455093.33,7322703.64,3338.928
3.2,147.1,455103.64,7322720.08,3340.409
3.2,149.7,455113.96,7322736.54,3341.758
3.2,152.3,455124.35,7322753.04,3342.815
3.2,154.9,455134.80,7322769.58,3343.483
3.2,157.5,455145.30,7322786.11,3343.686
3.2,160.0,455155.85,7322802.60,3343.348
3.2,162.6,455166.45,7322819.02,3342.413
3.2,165.2,455177.08,7322835.38,3340.901
3.2,167.8,455187.73,7322851.71,3338.852
3.2,170.4,455198.41,7322868.02,3336.306
3.2,173.0,455209.10,7322884.35,3333.327
3.2,175.5,455219.81,7322900.69,3330.051
3.2,178.1,455230.52,7322917.03,3326.623
3.2,180.7,455241.24,7322933.39,3323.189
3.2,183.3,455251.96,7322949.76,3319.823
3.2,185.9,455262.71,7322966.11,3316.466
3.2,188.4,455273.48,7322982.42,3313.046
3.2,191.0,455284.30,7322998.67,3309.491
3.2,193.6,455295.17,7323014.86,3305.754
3.2,196.2,455306.07,7323031.00,3301.813
3.2,198.8,455317.00,7323047.12,3297.653
3.2,201.3,455327.94,7323063.22,3293.260
3.2,203.9,455338.88,7323079.32,3288.699
3.2,206.5,455349.80,7323095.46,3284.108
3.2,209.1,455360.68,7323111.64,3279.629
3.2,211.7,455371.50,7323127.88,3275.394
3.2,214.3,455382.27,7323144.19,3271.436
3.2,216.8,455393.00,7323160.56,3267.715
3.2,219.4,455403.69,7323176.99,3264.193
3.2,222.0,455414.35,7323193.47,3260.836
3.2,224.6,455424.99,7323209.98,3257.648
3.2,227.2,455435.63,7323226.52,3254.654
3.2,229.7,455446.25,7323243.07,3251.879
3.2,232.3,455456.88,7323259.61,3249.360
3.2,234.9,455467.50,7323276.16,3247.216
3.2,237.5,455478.11,7323292.71,3245.589
3.2,240.1,455488.69,7323309.28,3244.622
3.2,242.7,455499.24,7323325.88,3244.418
3.2,245.2,455509.75,7323342.49,3244.935
3.2,247.8,455520.24,7323359.11,3246.096
3.2,250.4,455530.71,7323375.74,3247.822
3.2,253.0,455541.15,7323392.36,3250.045
3.2,255.6,455551.58,7323409.00,3252.710
3.2,258.1,455561.98,7323425.66,3255.768
3.2,260.7,455572.36,7323442.34,3259.168
3.2,263.3,455582.72,7323459.06,3262.882
3.2,265.9,455593.06,7323475.82,3266.925
3.2,268.5,455603.36,7323492.64,3271.313
3.2,271.0,455613.62,7323509.53,3276.061
3.2,273.6,455623.86,7323526.46,3281.053
3.2,276.2,455634.07,7323543.44,3286.007
3.2,278.8,455644.28,7323560.42,3290.629
3.2,281.4,455654.50,7323577.40,3294.637
3.2,284.0,455664.73,7323594.35,3297.945
3.2,286.5,455674.96,7323611.29,3300.648
3.2,289.1,455685.21,7323628.23,3302.850
3.2,291.7,455695.45,7323645.17,3304.658
3.2,294.3,455705.69,7323662.12,3306.254
3.2,296.9,455715.92,7323679.08,3307.866
3.2,299.4,455726.15,7323696.05,3309.724
3.2,302.0,455736.36,7323713.04,3312.025
3.2,304.6,455746.56,7323730.04,3314.735
3.2,307.2,455756.76,7323747.03,3317.704
3.2,309.8,455766.96,7323764.01,3320.787
3.2,312.3,455777.17,7323780.95,3323.847
3.2,314.9,455787.38,7323797.88,3326.812
3.2,317.5,455797.60,7323814.81,3329.627
3.2,320.1,455807.82,7323831.74,3332.241
3.2,322.7,455818.05,7323848.69,3334.611
3.2,325.3,455828.27,7323865.66,3336.739
3.2,327.8,455838.49,7323882.62,3338.634
3.2,330.4,455848.72,7323899.57,3340.306
3.2,333.0,455858.95,7323916.49,3341.780
3.2,335.6,455869.18,7323933.40,3343.114
3.2,338.2,455879.42,7323950.28,3344.375
3.2,340.7,455889.66,7323967.14,3345.628
3.2,343.3,455899.91,7323983.99,3346.876
3.2,345.9,455910.15,7324000.84,3348.023
3.2,348.5,455920.41,7324017.69,3348.961
3.2,351.1,455930.67,7324034.55,3349.582
3.2,353.7,455940.93,7324051.43,3349.841
3.2,356.2,455951.20,7324068.32,3349.773
3.2,358.8,455961.47,7324085.22,3349.416
3.2,361.4,455971.74,7324102.10,3348.808
3.2,364.0,455982.00,7324118.97,3347.990
3.2,366.6,455992.26,7324135.86,3347.002
3.2,369.1,456002.51,7324152.76,3345.887
3.2,371.7,456012.75,7324169.68,3344.677
3.2,374.3,456023.00,7324186.63,3343.293
3.2,376.9,456033.28,7324203.56,3341.582
3.2,379.5,456043.62,7324220.44,3339.392
