IL,XL,K,X,Y,Z
200,60,21,455209.989,7319419.994,3025.315
210,60,0,455331.728,7319452.531,2811.863
210,60,1,455326.497,7319446.531,2819.941
210,60,2,455321.425,7319440.714,2827.775
210,60,3,455315.897,7319434.373,2836.313
210,60,4,455311.293,7319429.092,2843.423
210,60,5,455307.744,7319425.023,2848.902
210,60,6,455304.178,7319420.933,2854.408
210,60,7,455300.594,7319416.823,2859.941
210,60,8,455296.677,7319412.332,2865.988
210,60,9,455290.108,7319404.801,2876.128
210,60,10,455283.484,7319397.208,2886.353
210,60,11,455280.381,7319393.651,2891.142
210,60,12,455276.171,7319388.822,2897.643
210,60,13,455269.600,7319381.287,2907.789
210,60,14,455263.042,7319373.768,2917.914
210,60,15,455257.123,7319366.981,2927.054
210,60,16,455254.000,7319363.401,2931.877
210,60,17,455252.504,7319361.686,2934.185
210,60,18,455244.065,7319352.021,2947.207
210,60,19,455230.310,7319336.268,2968.429
210,60,20,455211.158,7319314.325,2997.982
210,60,21,455190.031,7319290.116,3030.582
