IL,XL,K,X,Y,Z
350,810,17,461228.628,7323897.094,2641.201
350,810,18,461229.270,7323896.335,2642.462
350,810,19,461229.270,7323896.335,2642.462
350,810,20,461229.270,7323896.335,2642.462
350,810,21,461233.241,7323891.639,2650.309
350,820,0,461252.875,7324031.947,2546.562
350,820,1,461256.331,7324027.713,2553.765
350,820,2,461261.478,7324021.422,2564.424
350,820,3,461265.532,7324016.471,2572.800
350,820,4,461267.481,7324014.088,2576.837
350,820,5,461268.681,7324012.622,2579.321
350,820,6,461269.939,7324011.084,2581.925
350,820,7,461271.255,7324009.476,2584.651
350,820,8,461271.919,7324008.665,2586.026
350,820,9,461271.924,7324008.658,2586.039
350,820,10,461271.924,7324008.658,2586.039
350,820,11,461272.477,7324007.983,2587.182
350,820,12,461276.079,7324003.582,2594.633
350,820,13,461282.232,7323996.067,2607.353
350,820,14,461288.508,7323988.408,2620.299
350,820,15,461293.973,7323981.743,2631.556
350,820,16,461296.974,7323978.082,2637.742
350,820,17,461298.283,7323976.486,2640.435
350,820,18,461298.882,7323975.756,2641.665
350,820,19,461298.882,7323975.756,2641.665
350,820,20,461298.882,7323975.756,2641.665
350,820,21,461302.630,7323971.180,2649.403
350,830,0,461337.498,7324134.266,2547.207
350,830,1,461340.522,7324130.417,2554.292
350,830,2,461345.132,7324124.553,2565.114
350,830,3,461348.776,7324119.921,2573.667
350,830,4,461350.494,7324117.735,2577.699
350,830,5,461351.548,7324116.394,2580.173
350,830,6,461352.646,7324114.999,2582.745
350,830,7,461353.785,7324113.549,2585.416
350,830,8,461354.359,7324112.818,2586.762
350,830,9,461354.364,7324112.813,2586.772
350,830,10,461354.364,7324112.813,2586.772
350,830,11,461354.824,7324112.228,2587.846
350,830,12,461357.946,7324108.257,2595.166
350,830,13,461363.285,7324101.466,2607.687
350,830,14,461368.667,7324094.624,2620.289
350,830,15,461373.338,7324088.686,2631.222
350,830,16,461375.891,7324085.441,2637.191
350,830,17,461376.967,7324084.075,2639.696
350,830,18,461377.457,7324083.453,2640.837
350,830,19,461377.457,7324083.453,2640.837
350,830,20,461377.457,7324083.453,2640.837
350,830,21,461380.598,7324079.460,2648.172
340,840,0,461379.333,7324236.691,2545.689
340,840,1,461380.872,7324234.369,2552.821
340,840,2,461383.325,7324230.675,2564.219
340,840,3,461385.271,7324227.750,2573.215
340,840,4,461386.169,7324226.401,2577.353
340,840,5,461386.720,7324225.573,2579.892
340,840,6,461387.289,7324224.718,2582.513
340,840,7,461387.876,7324223.835,2585.219
340,840,8,461388.170,7324223.393,2586.574
340,840,9,461388.171,7324223.391,2586.577
340,840,10,461388.171,7324223.391,2586.577
340,840,11,461388.398,7324223.051,2587.615
340,840,12,461390.024,7324220.604,2595.129
340,840,13,461392.821,7324216.393,2608.079
340,840,14,461395.622,7324212.175,2621.040
340,840,15,461398.052,7324208.517,2632.285
340,840,16,461399.370,7324206.532,2638.384
340,840,17,461399.905,7324205.727,2640.846
340,840,18,461400.149,7324205.361,2641.965
340,840,19,461400.149,7324205.361,2641.965
340,840,20,461400.149,7324205.361,2641.965
340,840,21,461401.746,7324202.951,2649.380
330,850,0,461424.418,7324333.257,2543.884
330,850,1,461424.531,7324332.459,2551.203
330,850,2,461424.724,7324331.132,2563.385
330,850,3,461424.885,7324330.084,2572.912
330,850,4,461424.961,7324329.612,2577.154
330,850,5,461425.009,7324329.322,2579.757
330,850,6,461425.057,7324329.024,2582.434
330,850,7,461425.106,7324328.718,2585.186
330,850,8,461425.130,7324328.565,2586.563
330,850,9,461425.130,7324328.565,2586.563
330,850,10,461425.130,7324328.565,2586.563
330,850,11,461425.149,7324328.451,2587.576
330,850,12,461425.282,7324327.597,2595.301
330,850,13,461425.508,7324326.118,2608.725
330,850,14,461425.733,7324324.640,2622.153
330,850,15,461425.926,7324323.356,2633.837
330,850,16,461426.030,7324322.662,2640.155
330,850,17,461426.072,7324322.388,2642.633
330,850,18,461426.092,7324322.262,2643.759
330,850,19,461426.092,7324322.262,2643.759
330,850,20,461426.092,7324322.262,2643.759
330,850,21,461426.210,7324321.429,2651.411
320,860,0,461472.035,7324426.138,2544.225
320,860,1,461470.862,7324426.684,2551.533
320,860,2,461468.857,7324427.618,2564.069
320,860,3,461467.302,7324428.340,2573.812
320,860,4,461466.628,7324428.652,2578.035
320,860,5,461466.215,7324428.844,2580.626
320,860,6,461465.792,7324429.040,2583.283
320,860,7,461465.357,7324429.241,2586.006
320,860,8,461465.140,7324429.342,2587.368
320,860,9,461465.140,7324429.342,2587.368
320,860,10,461465.140,7324429.342,2587.368
320,860,11,461464.988,7324429.412,2588.329
320,860,12,461463.756,7324429.984,2596.033
320,860,13,461461.597,7324430.989,2609.522
320,860,14,461459.435,7324431.996,2623.023
320,860,15,461457.546,7324432.876,2634.810
320,860,16,461456.525,7324433.352,2641.172
320,860,17,461456.136,7324433.533,2643.604
320,860,18,461455.960,7324433.614,2644.708
320,860,19,461455.960,7324433.614,2644.708
320,860,20,461455.960,7324433.614,2644.708
320,860,21,461454.721,7324434.195,2652.403
310,870,0,461521.140,7324518.705,2544.723
310,870,1,461518.839,7324520.293,2551.943
310,870,2,461514.803,7324523.084,2564.651
310,870,3,461511.669,7324525.251,2574.525
310,870,4,461510.331,7324526.175,2578.733
310,870,5,461509.509,7324526.743,2581.317
310,870,6,461508.669,7324527.323,2583.959
310,870,7,461507.809,7324527.917,2586.660
310,870,8,461507.379,7324528.214,2588.011
310,870,9,461507.379,7324528.214,2588.011
310,870,10,461507.379,7324528.214,2588.011
310,870,11,461507.085,7324528.416,2588.935
310,870,12,461504.649,7324530.098,2596.586
310,870,13,461500.363,7324533.057,2610.048
310,870,14,461496.072,7324536.020,2623.523
310,870,15,461492.319,7324538.612,2635.308
310,870,16,461490.297,7324540.008,2641.652
310,870,17,461489.537,7324540.532,2644.036
310,870,18,461489.191,7324540.770,2645.121
310,870,19,461489.191,7324540.770,2645.121
310,870,20,461489.191,7324540.770,2645.121
310,870,21,461486.753,7324542.452,2652.755
300,880,0,461557.666,7324589.641,2547.037
300,880,1,461554.546,7324591.685,2554.120
300,880,2,461549.056,7324595.323,2566.789
300,880,3,461544.791,7324598.150,2576.640
300,880,4,461542.974,7324599.347,2580.801
300,880,5,461541.859,7324600.083,2583.359
300,880,6,461540.717,7324600.835,2585.970
300,880,7,461539.550,7324601.603,2588.634
300,880,8,461538.967,7324601.986,2589.966
300,880,9,461538.967,7324601.986,2589.966
300,880,10,461538.967,7324601.986,2589.966
300,880,11,461538.569,7324602.246,2590.863
300,880,12,461535.264,7324604.419,2598.405
300,880,13,461529.442,7324608.250,2611.707
300,880,14,461523.613,7324612.087,2625.026
300,880,15,461518.512,7324615.444,2636.680
300,880,16,461515.765,7324617.249,2642.942
300,880,17,461514.735,7324617.924,2645.276
300,880,18,461514.266,7324618.231,2646.341
300,880,19,461514.266,7324618.231,2646.341
300,880,20,461514.266,7324618.231,2646.341
300,880,21,461510.954,7324620.399,2653.845
300,890,0,461633.651,7324665.347,2547.753
300,890,1,461630.728,7324667.169,2554.706
300,890,2,461625.502,7324670.476,2567.369
300,890,3,461621.441,7324673.049,2577.220
300,890,4,461619.725,7324674.127,2581.339
300,890,5,461618.671,7324674.790,2583.874
300,890,6,461617.595,7324675.466,2586.457
300,890,7,461616.496,7324676.154,2589.087
300,890,8,461615.947,7324676.498,2590.402
300,890,9,461615.947,7324676.498,2590.402
300,890,10,461615.947,7324676.498,2590.402
300,890,11,461615.578,7324676.726,2591.270
300,890,12,461612.471,7324678.672,2598.701
300,890,13,461606.988,7324682.110,2611.841
300,890,14,461601.493,7324685.556,2625.007
300,890,15,461596.678,7324688.577,2636.552
300,890,16,461594.087,7324690.199,2642.750
300,890,17,461593.123,7324690.799,2645.038
300,890,18,461592.683,7324691.073,2646.087
300,890,19,461592.683,7324691.073,2646.087
300,890,20,461592.683,7324691.073,2646.087
300,890,21,461589.573,7324693.010,2653.478
300,900,0,461703.815,7324745.410,2549.995
300,900,1,461701.235,7324746.880,2556.740
300,900,2,461696.530,7324749.619,2569.330
300,900,3,461692.875,7324751.747,2579.115
300,900,4,461691.352,7324752.624,2583.142
300,900,5,461690.415,7324753.165,2585.623
300,900,6,461689.461,7324753.713,2588.142
300,900,7,461688.489,7324754.271,2590.700
300,900,8,461688.003,7324754.549,2591.979
300,900,9,461688.003,7324754.549,2591.979
300,900,10,461688.003,7324754.549,2591.979
300,900,11,461687.686,7324754.728,2592.796
300,900,12,461684.955,7324756.291,2599.968
300,900,13,461680.122,7324759.064,2612.691
300,900,14,461675.278,7324761.843,2625.446
300,900,15,461671.022,7324764.287,2636.663
300,900,16,461668.735,7324765.597,2642.676
300,900,17,461667.893,7324766.075,2644.866
300,900,18,461667.507,7324766.295,2645.875
300,900,19,461667.507,7324766.295,2645.875
300,900,20,461667.507,7324766.295,2645.875
300,900,21,461664.774,7324767.850,2653.006
300,910,0,461770.509,7324826.720,2553.489
300,910,1,461768.118,7324827.928,2560.037
300,910,2,461763.576,7324830.260,2572.716
300,910,3,461760.072,7324832.061,2582.503
300,910,4,461758.655,7324832.782,2586.417
300,910,5,461757.785,7324833.226,2588.823
300,910,6,461756.904,7324833.674,2591.254
300,910,7,461756.011,7324834.127,2593.711
300,910,8,461755.565,7324834.354,2594.939
300,910,9,461755.565,7324834.354,2594.939
300,910,10,461755.565,7324834.354,2594.939
300,910,11,461755.292,7324834.489,2595.671
300,910,12,461752.849,7324835.727,2602.368
300,910,13,461748.502,7324837.932,2614.307
300,910,14,461744.148,7324840.141,2626.268
300,910,15,461740.311,7324842.090,2636.818
300,910,16,461738.256,7324843.131,2642.457
300,910,17,461737.517,7324843.503,2644.464
300,910,18,461737.176,7324843.675,2645.395
300,910,19,461737.176,7324843.675,2645.395
300,910,20,461737.176,7324843.675,2645.395
300,910,21,461734.733,7324844.906,2652.055
