IL,XL,X,Y,Z
0.0,785.5,457585.88,7326896.55,3435.510
0.0,788.1,457596.16,7326912.78,3431.007
0.0,790.6,457606.62,7326929.45,3425.577
0.0,793.2,457617.30,7326946.69,3419.103
0.0,795.8,457628.21,7326964.50,3411.858
0.0,798.4,457639.34,7326982.89,3404.159
0.0,801.0,457650.70,7327001.84,3396.322
0.0,803.5,457662.24,7327021.27,3388.566
0.0,806.1,457673.92,7327041.00,3380.968
0.0,808.7,457685.65,7327060.83,3373.598
0.0,811.3,457697.37,7327080.58,3366.523
0.0,813.8,457709.05,7327100.18,3359.740
0.0,816.4,457720.72,7327119.68,3353.177
0.0,819.0,457732.38,7327139.12,3346.757
0.0,821.6,457744.05,7327158.56,3340.408
0.0,824.1,457755.74,7327178.01,3334.104
0.0,826.7,457767.44,7327197.46,3327.854
0.0,829.3,457779.14,7327216.90,3321.670
0.0,831.9,457790.84,7327236.30,3315.555
0.0,834.4,457802.52,7327255.68,3309.450
0.0,837.0,457814.20,7327275.03,3303.258
0.0,839.6,457825.88,7327294.38,3296.886
0.0,842.2,457837.55,7327313.72,3290.247
0.0,844.7,457849.23,7327333.05,3283.320
0.0,847.3,457860.92,7327352.36,3276.113
0.0,849.9,457872.63,7327371.63,3268.632
0.0,852.5,457884.35,7327390.86,3260.899
0.0,855.0,457896.10,7327410.05,3253.006
0.0,857.6,457907.85,7327429.21,3245.069
0.0,860.2,457919.62,7327448.35,3237.200
0.0,862.8,457931.39,7327467.47,3229.522
0.0,865.3,457943.15,7327486.59,3222.193
0.0,867.9,457954.92,7327505.71,3215.373
0.0,870.5,457966.68,7327524.83,3209.225
0.0,873.1,457978.42,7327543.97,3203.885
0.0,875.6,457990.16,7327563.11,3199.434
0.0,878.2,458001.90,7327582.25,3195.945
0.0,880.8,458013.63,7327601.40,3193.487
0.0,883.4,458025.35,7327620.56,3191.984
0.0,885.9,458037.08,7327639.72,3191.115
0.0,888.5,458048.81,7327658.87,3190.533
0.0,891.1,458060.54,7327678.02,3189.897
0.0,893.7,458072.27,7327697.16,3188.949
0.0,896.2,458084.02,7327716.29,3187.533
