IL,XL,X,Y,Z
0.0,664.5,457115.87,7326121.48,3401.435
0.0,667.0,457125.95,7326138.08,3403.294
0.0,669.6,457136.03,7326154.69,3405.484
0.0,672.2,457146.09,7326171.32,3408.023
0.0,674.8,457156.15,7326187.97,3410.830
0.0,677.3,457166.19,7326204.62,3413.789
0.0,679.9,457176.23,7326221.27,3416.785
0.0,682.5,457186.25,7326237.91,3419.700
0.0,685.1,457196.26,7326254.54,3422.421
0.0,687.6,457206.26,7326271.16,3424.834
0.0,690.2,457216.26,7326287.77,3426.823
0.0,692.8,457226.26,7326304.38,3428.318
0.0,695.4,457236.26,7326320.99,3429.386
0.0,697.9,457246.27,7326337.59,3430.119
0.0,700.5,457256.27,7326354.20,3430.611
0.0,703.1,457266.27,7326370.82,3430.982
0.0,705.7,457276.27,7326387.43,3431.422
0.0,708.2,457286.26,7326404.04,3432.125
0.0,710.8,457296.24,7326420.64,3433.288
0.0,713.4,457306.20,7326437.22,3434.975
0.0,716.0,457316.15,7326453.80,3437.042
0.0,718.5,457326.10,7326470.37,3439.324
0.0,721.1,457336.04,7326486.94,3441.659
0.0,723.7,457345.98,7326503.51,3443.900
0.0,726.3,457355.93,7326520.08,3445.926
0.0,728.8,457365.88,7326536.64,3447.613
0.0,731.4,457375.84,7326553.18,3448.848
0.0,734.0,457385.81,7326569.71,3449.654
0.0,736.6,457395.79,7326586.23,3450.180
0.0,739.1,457405.77,7326602.74,3450.578
0.0,741.7,457415.76,7326619.23,3450.989
0.0,744.3,457425.74,7326635.71,3451.453
0.0,746.9,457435.73,7326652.19,3451.940
0.0,749.4,457445.71,7326668.67,3452.421
0.0,752.0,457455.69,7326685.14,3452.851
0.0,754.6,457465.68,7326701.62,3453.072
0.0,757.2,457475.68,7326718.07,3452.874
0.0,759.7,457485.69,7326734.50,3452.046
0.0,762.3,457495.73,7326750.89,3450.424
0.0,764.9,457505.78,7326767.26,3448.111
0.0,767.5,457515.87,7326783.62,3445.299
0.0,770.0,457525.98,7326799.98,3442.178
0.0,772.6,457536.13,7326816.35,3438.911
0.0,775.2,457546.30,7326832.69,3435.548
0.0,777.8,457556.46,7326848.93,3432.111
0.0,780.3,457566.59,7326865.03,3428.625
0.0,782.9,457576.71,7326881.00,3425.040
0.0,785.5,457586.87,7326897.00,3421.117
0.0,788.1,457597.13,7326913.23,3416.583
0.0,790.6,457607.58,7326929.89,3411.168
0.0,793.2,457618.25,7326947.12,3404.781
0.0,795.8,457629.15,7326964.91,3397.684
0.0,798.4,457640.28,7326983.27,3390.174
0.0,801.0,457651.62,7327002.19,3382.549
0.0,803.5,457663.16,7327021.59,3375.002
0.0,806.1,457674.82,7327041.28,3367.574
0.0,808.7,457686.54,7327061.08,3360.299
0.0,811.3,457698.25,7327080.79,3353.207
0.0,813.8,457709.93,7327100.36,3346.296
0.0,816.4,457721.58,7327119.81,3339.530
0.0,819.0,457733.23,7327139.21,3332.874
0.0,821.6,457744.90,7327158.61,3326.291
0.0,824.1,457756.58,7327178.02,3319.756
0.0,826.7,457768.27,7327197.42,3313.248
0.0,829.3,457779.96,7327216.81,3306.752
0.0,831.9,457791.65,7327236.16,3300.244
0.0,834.4,457803.33,7327255.49,3293.664
0.0,837.0,457815.00,7327274.79,3286.929
0.0,839.6,457826.68,7327294.08,3279.959
