IL,XL,K,X,Y,Z
150,840,16,459760.691,7325623.046,2783.273
150,840,17,459762.261,7325622.845,2785.535
150,840,18,459762.820,7325622.775,2786.340
150,840,19,459765.016,7325622.507,2789.511
150,840,20,459774.645,7325621.295,2803.391
150,840,21,459790.686,7325619.257,2826.500
150,850,0,459733.007,7325715.885,2691.441
150,850,1,459741.818,7325714.832,2704.208
150,850,2,459750.058,7325713.853,2716.146
150,850,3,459754.793,7325713.292,2723.003
150,850,4,459757.453,7325712.974,2726.857
150,850,5,459758.947,7325712.799,2729.022
150,850,6,459760.800,7325712.582,2731.709
150,850,7,459763.013,7325712.323,2734.918
150,850,8,459764.119,7325712.194,2736.522
150,850,9,459767.317,7325711.818,2741.159
150,850,10,459772.123,7325711.252,2748.125
150,850,11,459774.060,7325711.023,2750.933
150,850,12,459778.492,7325710.491,2757.354
150,850,13,459786.699,7325709.507,2769.243
150,850,14,459794.909,7325708.524,2781.138
150,850,15,459802.369,7325707.633,2791.947
150,850,16,459806.700,7325707.116,2798.224
150,850,17,459808.246,7325706.932,2800.465
150,850,18,459808.814,7325706.866,2801.288
150,850,19,459810.733,7325706.652,2804.078
150,850,20,459819.699,7325705.608,2817.083
150,850,21,459834.969,7325703.804,2839.215
150,860,0,459786.437,7325797.430,2710.198
150,860,1,459794.978,7325796.511,2722.562
150,860,2,459803.063,7325795.647,2734.270
150,860,3,459807.684,7325795.156,2740.964
150,860,4,459810.221,7325794.884,2744.637
150,860,5,459811.659,7325794.733,2746.721
150,860,6,459813.451,7325794.546,2749.320
150,860,7,459815.598,7325794.322,2752.433
150,860,8,459816.671,7325794.211,2753.989
150,860,9,459819.643,7325793.900,2758.299
150,860,10,459824.131,7325793.431,2764.807
150,860,11,459825.960,7325793.239,2767.457
150,860,12,459830.200,7325792.785,2773.595
150,860,13,459838.043,7325791.946,2784.950
150,860,14,459845.888,7325791.106,2796.306
150,860,15,459853.041,7325790.342,2806.663
150,860,16,459857.185,7325789.899,2812.662
150,860,17,459858.661,7325789.741,2814.799
150,860,18,459859.218,7325789.683,2815.606
150,860,19,459860.834,7325789.529,2817.961
150,860,20,459868.978,7325788.686,2829.774
150,860,21,459883.303,7325787.165,2850.520
150,870,0,459842.617,7325878.284,2728.673
150,870,1,459850.658,7325877.543,2740.191
150,870,2,459858.402,7325876.835,2751.287
150,870,3,459862.837,7325876.432,2757.644
150,870,4,459865.207,7325876.215,2761.040
